device_key,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,hostname,device_criticality,departments
VDR-11797,2,0,1,2,0,0,1,0,1,0,0,0,2,0,1,13,1 PowerShell alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,3,0,0,2,0,2,0,0,0,6,0,High,VDR-11797,High,Legal
VDR-12058,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,13,2 critical alert(s); 1 unresolved critical alert(s),10,0,3,0,0,0,0,0,0,0,0,0,High,VDR-12058,Low,Business Sales
VDR-12160,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,3,3,2,0,0,0,0,0,0,0,High,VDR-12160,High,It Support
VDR-12184,2,0,0,1,0,1,1,0,0,0,0,0,2,2,1,13,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,3,2,0,0,0,0,0,6,2,High,VDR-12184,Medium,Ops Team
VDR-12696,2,1,0,2,1,1,0,0,0,0,1,1,0,0,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,1,1,0,0,High,VDR-12696,Low,Mktg
WS-10995,2,0,0,1,0,1,0,0,1,0,0,0,2,2,1,13,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,3,0,0,2,0,0,0,6,2,High,WS-10995,Critical,Sales
WS-11192,2,0,1,0,0,0,1,1,0,0,0,0,2,0,1,13,1 PowerShell alert(s); 1 lateral-movement alert(s); 2 inactive-user event(s),0,3,0,0,2,2,0,0,0,0,6,0,High,WS-11192,Medium,Information Tech
WS-12188,2,0,1,2,0,0,0,1,1,0,0,0,2,0,1,13,1 lateral-movement alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,3,0,0,0,2,2,0,0,0,6,0,High,WS-12188,Low,Rd
WS-12232,2,0,2,2,0,0,0,0,0,0,1,0,2,0,1,13,2 inactive-user event(s),0,6,0,0,0,0,0,0,1,0,6,0,High,WS-12232,Critical,Operations Dept
WS-12449,2,0,2,2,0,1,0,1,0,0,0,0,0,2,1,13,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),0,6,0,3,0,2,0,0,0,0,0,2,High,WS-12449,Critical,Procurement Team
WS-12623.CORP.LOCAL,2,0,2,1,0,1,0,1,0,0,0,0,0,2,1,13,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),0,6,0,3,0,2,0,0,0,0,0,2,High,WS-12623.CORP.LOCAL,High,Procurement
WS-12726,2,1,0,2,1,1,1,0,0,0,0,0,0,0,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,3,3,2,0,0,0,0,0,0,0,High,WS-12726,Medium,Information Technology
LPT-12840.CORP.LOCAL,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 inactive-user event(s); 1 identity review concern(s),5,0,3,0,0,0,0,0,1,0,3,1,High,LPT-12840.CORP.LOCAL,Medium,Call Center
MISSING_HOST::EMP10021,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 identity review concern(s),5,0,3,3,0,0,0,0,0,1,0,1,High,,,It
VDR-11042.CORP.LOCAL,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 inactive-user event(s); 1 identity review concern(s),5,0,3,0,0,0,0,0,1,0,3,1,High,VDR-11042.CORP.LOCAL,Medium,Finance Dept
VDR-11797.CORP.LOCAL,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 inactive-user event(s); 1 identity review concern(s),5,0,3,0,0,0,0,0,1,0,3,1,High,VDR-11797.CORP.LOCAL,High,Legal
VDR-12333,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 inactive-user event(s),5,0,3,0,0,0,2,0,0,0,3,0,High,VDR-12333,Critical,Human Resource
WS-10297,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,13,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 1 inactive-user event(s),5,0,3,0,0,0,2,0,0,0,3,0,High,WS-10297,Medium,Supply Chain
LPT-11335,6,0,0,4,0,1,1,2,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,3,2,4,2,0,1,0,0,0,High,LPT-11335,High,Procurement
WS-11006,6,0,0,0,0,3,0,1,0,0,1,0,0,0,1,12,3 malware/ransomware alert(s); 1 lateral-movement alert(s),0,0,0,9,0,2,0,0,1,0,0,0,High,WS-11006,Critical,Operations
VDR-10597,5,0,1,3,0,1,0,1,1,0,2,0,0,0,1,12,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,2,2,0,2,0,0,0,High,VDR-10597,High,People Team
VDR-11712,5,0,0,3,0,2,3,0,0,0,0,0,0,0,1,12,2 malware/ransomware alert(s); 3 PowerShell alert(s),0,0,0,6,6,0,0,0,0,0,0,0,High,VDR-11712,Low,Information Tech
WS-10365,5,0,1,3,0,2,0,0,0,0,3,0,0,0,1,12,2 malware/ransomware alert(s),0,3,0,6,0,0,0,0,3,0,0,0,High,WS-10365,Low,Legal
WS-10371,5,0,1,3,0,1,2,1,0,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s),0,3,0,3,4,2,0,0,0,0,0,0,High,WS-10371,Low,Finance Dept
WS-11503,5,0,0,3,0,2,1,1,1,0,0,0,0,0,1,12,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,0,0,6,2,2,2,0,0,0,0,0,High,WS-11503,Medium,Support
WS-11769,5,0,1,3,0,1,1,1,0,0,2,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),0,3,0,3,2,2,0,0,2,0,0,0,High,WS-11769,Medium,Information Technology
LPT-10080,4,0,2,2,0,0,1,0,2,0,0,0,0,0,1,12,1 PowerShell alert(s); 2 credential-access alert(s),0,6,0,0,2,0,4,0,0,0,0,0,High,LPT-10080,High,Supply Chain
LPT-10872,4,1,0,3,0,1,1,0,0,0,2,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,0,3,2,0,0,0,2,0,0,0,High,LPT-10872,Low,Rd
LPT-11148,4,0,0,3,0,2,1,0,0,0,0,0,0,4,1,12,2 malware/ransomware alert(s); 1 PowerShell alert(s); 4 identity review concern(s),0,0,0,6,2,0,0,0,0,0,0,4,High,LPT-11148,Medium,Human Resource
LPT-11357,4,0,1,3,0,2,0,1,0,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 lateral-movement alert(s),0,3,0,6,0,2,0,0,1,0,0,0,High,LPT-11357,Critical,Compliance
LPT-11678,4,0,1,2,0,1,2,0,0,0,1,1,0,0,1,12,1 malware/ransomware alert(s); 2 PowerShell alert(s),0,3,0,3,4,0,0,0,1,1,0,0,High,LPT-11678,Medium,Customer Support
LPT-12877,4,0,2,4,0,0,1,1,1,0,0,0,0,0,1,12,1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,6,0,0,2,2,2,0,0,0,0,0,High,LPT-12877,High,Mktg
VDR-10248,4,0,0,4,0,4,0,0,0,0,0,0,0,0,1,12,4 malware/ransomware alert(s),0,0,0,12,0,0,0,0,0,0,0,0,High,VDR-10248,Low,Customer Care
VDR-10925,4,0,1,4,0,1,1,1,1,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,2,2,2,0,0,0,0,0,High,VDR-10925,Medium,Purchase
VDR-10992,4,0,1,3,0,1,1,2,0,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s),0,3,0,3,2,4,0,0,0,0,0,0,High,VDR-10992,Medium,Purchase
VDR-11117,4,0,0,2,0,2,0,1,0,0,0,0,0,4,1,12,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,0,0,6,0,2,0,0,0,0,0,4,High,VDR-11117,High,
VDR-11169,4,0,1,4,0,2,0,0,1,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 credential-access alert(s),0,3,0,6,0,0,2,0,1,0,0,0,High,VDR-11169,High,Operations
VDR-11525,4,0,1,2,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,VDR-11525,Critical,Procurement
VDR-12395,4,1,0,2,0,0,2,0,1,0,1,0,0,0,1,12,1 critical alert(s); 2 PowerShell alert(s); 1 credential-access alert(s),5,0,0,0,4,0,2,0,1,0,0,0,High,VDR-12395,Low,It Support
VDR-12451,4,0,1,3,0,2,1,0,0,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 PowerShell alert(s),0,3,0,6,2,0,0,0,1,0,0,0,High,VDR-12451,Critical,Purch
VDR-12564,4,0,0,3,0,2,0,0,2,0,0,2,0,0,1,12,2 malware/ransomware alert(s); 2 credential-access alert(s),0,0,0,6,0,0,4,0,0,2,0,0,High,VDR-12564,Medium,Brand Team
VDR-12966,4,0,1,2,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,VDR-12966,Low,Finance
WS-10389,4,0,1,1,0,2,0,1,0,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 lateral-movement alert(s),0,3,0,6,0,2,0,0,1,0,0,0,High,WS-10389,Critical,Sales
WS-10569,4,0,1,4,0,1,1,1,1,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,2,2,2,0,0,0,0,0,High,WS-10569,Medium,It
WS-10794,4,0,0,1,0,1,1,1,0,0,1,0,0,4,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,0,0,3,2,2,0,0,1,0,0,4,High,WS-10794,High,
WS-10841,4,0,1,3,0,1,1,1,1,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,2,2,2,0,0,0,0,0,High,WS-10841,Critical,It
WS-10918,4,0,1,1,0,1,1,0,2,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s),0,3,0,3,2,0,4,0,0,0,0,0,High,WS-10918,Low,Ops
WS-11545,4,0,2,1,0,0,1,2,0,0,0,0,0,0,1,12,1 PowerShell alert(s); 2 lateral-movement alert(s),0,6,0,0,2,4,0,0,0,0,0,0,High,WS-11545,Critical,Purch
WS-12118,4,0,1,2,0,2,0,0,1,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 credential-access alert(s),0,3,0,6,0,0,2,0,1,0,0,0,High,WS-12118,Medium,Information Tech
WS-12477,4,0,0,4,0,1,1,1,0,0,1,0,0,4,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,0,0,3,2,2,0,0,1,0,0,4,High,WS-12477,Medium,
WS-12501,4,0,1,3,0,1,0,2,1,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 2 lateral-movement alert(s); 1 credential-access alert(s),0,3,0,3,0,4,2,0,0,0,0,0,High,WS-12501,Medium,Marketing
WS-12589,4,0,1,2,0,2,0,0,1,0,1,0,0,0,1,12,2 malware/ransomware alert(s); 1 credential-access alert(s),0,3,0,6,0,0,2,0,1,0,0,0,High,WS-12589,High,Mktg
WS-12717,4,0,1,3,0,1,1,2,0,0,0,0,0,0,1,12,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s),0,3,0,3,2,4,0,0,0,0,0,0,High,WS-12717,Medium,Fin
LPT-10133,3,1,0,2,1,0,1,0,1,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,0,3,0,2,0,2,0,0,0,0,0,High,LPT-10133,High,Procurement
LPT-11005,3,0,1,2,0,2,0,0,0,0,0,0,0,3,1,12,2 malware/ransomware alert(s); 3 identity review concern(s),0,3,0,6,0,0,0,0,0,0,0,3,High,LPT-11005,Medium,
LPT-11282,3,0,2,2,0,0,1,2,0,0,0,0,0,0,1,12,1 PowerShell alert(s); 2 lateral-movement alert(s),0,6,0,0,2,4,0,0,0,0,0,0,High,LPT-11282,Medium,Mkt
LPT-11721,3,0,2,2,0,1,0,0,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,1,0,0,0,High,LPT-11721,High,It
LPT-11788,3,0,2,2,0,2,0,0,0,0,0,0,0,0,1,12,2 malware/ransomware alert(s),0,6,0,6,0,0,0,0,0,0,0,0,High,LPT-11788,Medium,Mktg
LPT-12060,3,0,0,0,0,0,0,0,1,0,1,0,3,0,1,12,1 credential-access alert(s); 3 inactive-user event(s),0,0,0,0,0,0,2,0,1,0,9,0,High,LPT-12060,Low,Cs
LPT-12263,3,0,2,2,0,1,0,0,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,1,0,0,0,High,LPT-12263,Medium,Finance
LPT-12298,3,0,0,3,0,0,1,0,0,0,1,0,3,0,1,12,1 PowerShell alert(s); 3 inactive-user event(s),0,0,0,0,2,0,0,0,1,0,9,0,High,LPT-12298,Critical,Compliance
LPT-12323,3,1,0,1,0,2,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 2 malware/ransomware alert(s),5,0,0,6,0,0,0,0,1,0,0,0,High,LPT-12323,High,Sales Dept
LPT-12329,3,1,1,2,0,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s),5,3,0,3,0,0,0,0,1,0,0,0,High,LPT-12329,Medium,Business Sales
LPT-12522,3,0,1,3,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,LPT-12522,High,Sales Dept
LPT-12617,3,1,0,2,0,1,0,1,1,0,0,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),5,0,0,3,0,2,2,0,0,0,0,0,High,LPT-12617,Medium,Legal Dept
LPT-12743,3,1,1,1,0,0,0,0,1,0,2,0,0,0,1,12,1 critical alert(s); 1 credential-access alert(s),5,3,0,0,0,0,2,0,2,0,0,0,High,LPT-12743,Critical,Procurement Team
VDR-10057,3,0,1,2,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,VDR-10057,Low,Mktg
VDR-10501,3,0,1,3,0,0,0,0,0,0,0,0,3,0,1,12,3 inactive-user event(s),0,3,0,0,0,0,0,0,0,0,9,0,High,VDR-10501,Critical,Hr Dept
VDR-11179,3,0,2,3,0,1,0,0,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,1,0,0,0,High,VDR-11179,Medium,Customer Support
VDR-11201,3,0,1,3,0,0,0,0,3,0,0,0,0,3,1,12,3 credential-access alert(s); 3 identity review concern(s),0,3,0,0,0,0,6,0,0,0,0,3,High,VDR-11201,Critical,Finance Dept
VDR-11602,3,0,2,1,0,1,0,0,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,1,0,0,0,High,VDR-11602,Low,Ops Team
VDR-12216,3,0,1,2,0,0,0,0,0,0,0,0,3,0,1,12,3 inactive-user event(s),0,3,0,0,0,0,0,0,0,0,9,0,High,VDR-12216,Medium,Customer Support
VDR-12367,3,1,0,1,0,1,0,0,2,0,0,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 2 credential-access alert(s),5,0,0,3,0,0,4,0,0,0,0,0,High,VDR-12367,Critical,Procurement Team
VDR-12610,3,0,1,3,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,VDR-12610,Medium,Cs
VDR-12777,3,0,2,3,0,0,1,1,1,0,0,0,0,0,1,12,1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,6,0,0,2,2,2,0,0,0,0,0,High,VDR-12777,High,Rnd
WS-10579,3,0,2,2,0,0,0,0,0,0,3,0,0,3,1,12,3 identity review concern(s),0,6,0,0,0,0,0,0,3,0,0,3,High,WS-10579,,Information Tech
WS-10721,3,0,2,3,0,1,0,0,1,0,0,1,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,0,1,0,0,High,WS-10721,High,Mktg
WS-10819,3,0,2,3,0,1,0,0,1,0,1,0,0,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,3,0,0,2,0,1,0,0,0,High,WS-10819,Critical,Procurement
WS-11018,3,0,2,3,0,0,1,1,1,0,0,0,0,0,1,12,1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s),0,6,0,0,2,2,2,0,0,0,0,0,High,WS-11018,Medium,Finance Dept
WS-11295,3,1,0,2,1,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,1,0,0,0,High,WS-11295,High,Legal
WS-11461,3,0,1,1,0,3,0,0,0,0,0,0,0,0,1,12,3 malware/ransomware alert(s),0,3,0,9,0,0,0,0,0,0,0,0,High,WS-11461,High,Operations
WS-11624,3,0,2,0,0,0,1,0,0,0,1,0,0,3,1,12,1 PowerShell alert(s); 3 identity review concern(s),0,6,0,0,2,0,0,0,1,0,0,3,High,WS-11624,High,Business Sales
WS-11806,3,1,0,2,1,0,0,0,1,0,2,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s),5,0,3,0,0,0,2,0,2,0,0,0,High,WS-11806,Medium,Fin
WS-11847,3,1,0,3,1,0,1,1,0,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,0,3,0,2,2,0,0,0,0,0,0,High,WS-11847,Low,Marketing Dept
WS-12555,3,0,0,2,0,0,0,1,0,0,1,0,3,0,1,12,1 lateral-movement alert(s); 3 inactive-user event(s),0,0,0,0,0,2,0,0,1,0,9,0,High,WS-12555,High,Legal Dept
WS-12794,3,0,2,2,0,2,0,0,0,0,0,0,0,0,1,12,2 malware/ransomware alert(s),0,6,0,6,0,0,0,0,0,0,0,0,High,WS-12794,Critical,People Team
LPT-10345,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s),5,3,0,3,0,0,0,0,1,0,0,0,High,LPT-10345,Low,Finance
LPT-10384,2,1,0,1,1,0,2,0,0,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 2 PowerShell alert(s),5,0,3,0,4,0,0,0,0,0,0,0,High,LPT-10384,Low,Accounts
LPT-10763.CORP.LOCAL,2,0,0,0,0,0,0,0,2,0,0,0,2,2,1,12,2 credential-access alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,0,0,4,0,0,0,6,2,High,LPT-10763.CORP.LOCAL,High,Purch
LPT-11222,2,1,0,2,1,0,1,1,0,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,0,3,0,2,2,0,0,0,0,0,0,High,LPT-11222,Low,Human Resources
LPT-11626,2,0,0,1,0,0,0,0,2,0,0,0,2,2,1,12,2 credential-access alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,0,0,4,0,0,0,6,2,High,LPT-11626,Medium,It Support
LPT-11726,2,0,1,2,0,0,1,0,0,0,1,0,2,0,1,12,1 PowerShell alert(s); 2 inactive-user event(s),0,3,0,0,2,0,0,0,1,0,6,0,High,LPT-11726,Low,Purchase
LPT-12239,2,1,0,1,0,1,0,0,1,0,0,0,0,2,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s); 2 identity review concern(s),5,0,0,3,0,0,2,0,0,0,0,2,High,LPT-12239,Low,Brand Team
LPT-12250,2,0,0,2,0,0,1,0,1,0,0,0,2,2,1,12,1 PowerShell alert(s); 1 credential-access alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,2,0,2,0,0,0,6,2,High,LPT-12250,Medium,Operations
LPT-12408,2,1,0,2,1,0,0,0,2,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 2 credential-access alert(s),5,0,3,0,0,0,4,0,0,0,0,0,High,LPT-12408,Medium,Supply Chain
LPT-12609,2,1,0,1,0,1,0,1,0,0,0,0,0,2,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,0,0,3,0,2,0,0,0,0,0,2,High,LPT-12609,Medium,Compliance
LPT-12731,2,1,0,2,1,0,0,0,0,0,2,0,0,2,1,12,1 critical alert(s); 1 unresolved critical alert(s); 2 identity review concern(s),5,0,3,0,0,0,0,0,2,0,0,2,High,LPT-12731,Medium,Purchase
LPT-12824,2,0,0,2,0,2,0,0,0,0,0,0,2,0,1,12,2 malware/ransomware alert(s); 2 inactive-user event(s),0,0,0,6,0,0,0,0,0,0,6,0,High,LPT-12824,Medium,Operations Dept
MISSING_HOST::EMP10166,2,0,0,0,0,0,0,0,2,0,0,0,2,2,1,12,2 credential-access alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,0,0,4,0,0,0,6,2,High,,Low,Mktg
MISSING_HOST::EMP11815,2,1,1,0,0,0,0,0,0,0,2,0,0,2,1,12,1 critical alert(s); 2 identity review concern(s),5,3,0,0,0,0,0,0,2,0,0,2,High,,Critical,Sales
MISSING_HOST::EMP11961,2,0,0,0,0,0,2,0,0,0,0,0,2,2,1,12,2 PowerShell alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,4,0,0,0,0,0,6,2,High,,High,Cs
VDR-10154,2,0,0,1,0,1,0,0,0,0,1,0,2,2,1,12,1 malware/ransomware alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,3,0,0,0,0,1,0,6,2,High,VDR-10154,Medium,Ops
VDR-10179,2,0,0,2,0,1,0,0,1,0,0,1,2,0,1,12,1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s),0,0,0,3,0,0,2,0,0,1,6,0,High,VDR-10179,High,Finance
VDR-10233,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,12,2 malware/ransomware alert(s); 2 inactive-user event(s),0,0,0,6,0,0,0,0,0,0,6,0,High,VDR-10233,High,Business Sales
VDR-10421.CORP.LOCAL,2,1,0,1,0,1,0,1,0,0,0,0,0,2,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,0,0,3,0,2,0,0,0,0,0,2,High,VDR-10421.CORP.LOCAL,Critical,It Dept
VDR-10484,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,1,0,0,0,High,VDR-10484,High,Supply Chain
VDR-10754,2,0,0,1,0,2,0,0,0,0,0,0,2,0,1,12,2 malware/ransomware alert(s); 2 inactive-user event(s),0,0,0,6,0,0,0,0,0,0,6,0,High,VDR-10754,High,Accounts
VDR-10776.CORP.LOCAL,2,0,2,2,0,0,2,0,0,0,0,0,0,2,1,12,2 PowerShell alert(s); 2 identity review concern(s),0,6,0,0,4,0,0,0,0,0,0,2,High,VDR-10776.CORP.LOCAL,Critical,Ops
VDR-10929,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,0,3,0,2,2,0,0,0,0,0,0,High,VDR-10929,High,Mktg
VDR-11021,2,1,0,2,1,0,1,0,1,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),5,0,3,0,2,0,2,0,0,0,0,0,High,VDR-11021,Low,Information Technology
VDR-11449,2,0,0,1,0,0,1,1,0,0,0,0,2,2,1,12,1 PowerShell alert(s); 1 lateral-movement alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,2,2,0,0,0,0,6,2,High,VDR-11449,,Compliance
VDR-11588,2,1,0,1,1,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,0,3,3,0,0,0,0,1,0,0,0,High,VDR-11588,High,R&D
VDR-11832,2,0,0,1,0,2,0,0,0,0,0,0,2,0,1,12,2 malware/ransomware alert(s); 2 inactive-user event(s),0,0,0,6,0,0,0,0,0,0,6,0,High,VDR-11832,Critical,Rd
VDR-11943.CORP.LOCAL,2,0,0,2,0,0,0,2,0,0,0,0,2,2,1,12,2 lateral-movement alert(s); 2 inactive-user event(s); 2 identity review concern(s),0,0,0,0,0,4,0,0,0,0,6,2,High,VDR-11943.CORP.LOCAL,Critical,Hr
VDR-12415,2,1,1,1,0,1,0,0,0,0,1,0,0,0,1,12,1 critical alert(s); 1 malware/ransomware alert(s),5,3,0,3,0,0,0,0,1,0,0,0,High,VDR-12415,Critical,Information Tech
VDR-12490,2,0,1,2,0,0,0,0,1,0,1,0,2,0,1,12,1 credential-access alert(s); 2 inactive-user event(s),0,3,0,0,0,0,2,0,1,0,6,0,High,VDR-12490,Critical,Hr Dept
VDR-12627,2,0,2,2,0,0,0,1,1,0,0,0,0,2,1,12,1 lateral-movement alert(s); 1 credential-access alert(s); 2 identity review concern(s),0,6,0,0,0,2,2,0,0,0,0,2,High,VDR-12627,Critical,Marketing
VDR-12894,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,12,2 malware/ransomware alert(s),0,6,0,6,0,0,0,0,0,0,0,0,High,VDR-12894,High,Legal Dept
VDR-12896,2,1,0,1,0,1,1,0,0,0,0,0,0,2,1,12,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 identity review concern(s),5,0,0,3,2,0,0,0,0,0,0,2,High,VDR-12896,Medium,Legal Dept
VDR-12926,2,1,0,1,1,0,1,1,0,0,0,0,0,0,1,12,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s),5,0,3,0,2,2,0,0,0,0,0,0,High,VDR-12926,Low,Sales
