event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,ip_status,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score_numeric,risk_level,geo_location
IAM00003164,2026-08-07 07:38:06,EMP10979,alka.sastry70,Finance,LOGIN_SUCCESS,BIOMETRIC,143.188.25.41,VALID_PUBLIC,WS-10979,DEV89079,SID763004,True,,24.0,,UNKNOWN
IAM00019616,2026-09-09 00:00:00,EMP10205,ekapad.chacko29,Operations,LOGIN_SUCCESS,SSO,172.16.36.200,VALID_PRIVATE,LPT-10205,DEV42847,SID852560,False,,16.0,,PUNJAB
IAM00010580,,EMP12748,nisha.babu33,Procurement,LOGIN_SUCCESS,CERTIFICATE,192.168.15.7,VALID_PRIVATE,VDR-12748,DEV76978,SID620110,True,,66.0,,UNKNOWN
IAM00005127,2026-09-03 12:27:58,EMP10800,naveen.bains15,Finance,LOGIN_FAILURE,PASSWORD,10.185.77,MALFORMED,WS-10800,DEV50838,,True,EXPIRED_PASSWORD,25.0,,UNKNOWN
IAM00012637,2026-08-31 18:04:41,EMP11922,william.rajan75,Operations,LOGIN_FAILURE,PASSWORD,172.16.71.135,VALID_PRIVATE,VDR-11922,DEV79841,SID506598,False,,,,PUNJAB
IAM00017047,2026-08-06 13:04:59,EMP12899,nidhi.dayal3,Legal,LOGIN_SUCCESS,PASSWORD,192.168.243.70,VALID_PRIVATE,LPT-12899,DEV70315,SID772335,True,,94.0,,DELHI
IAM00016610,2026-08-26 13:39:12,EMP12078,omya.comar71,Sales,LOGIN_SUCCESS,BIOMETRIC,999.999.999.999,MALFORMED,LPT-12078,DEV44774,SID594712,True,,10.0,,
IAM00005828,,EMP10946,ekbal.chandra41,Finance,LOGIN_SUCCESS,SSO,178.82.136.136.0,MALFORMED,WS-10946,DEV59219,SID146663,True,,,MEDIUM,UNKNOWN
IAM00009012,2026-08-28 05:54:00,EMP12049,kalpit.bahri99,Operations,MFA_FAILURE,CERTIFICATE,103.31.160.3,VALID_PUBLIC,LPT-12049,DEV53370,,False,EXPIRED_PASSWORD,23.0,,INDIA
IAM00007090,2026-09-07 22:13:12,EMP10780,vrinda.guha94,Innovation,LOGIN_SUCCESS,OTP,10.122.119,MALFORMED,VDR-10780,DEV82215,SID165434,True,,59.0,,REMOTE
IAM00006905,2026-08-08 05:00:00,EMP12386,diya.vala41,IT,LOGIN_SUCCESS,PASSWORD,109.165.57.,MALFORMED,VDR-12386,DEV58052,SID111555,True,,4.0,,INDIA
IAM00004012,2026-09-03 08:19:29,EMP12518,rushil.kuruvilla99,Legal,LOGIN_SUCCESS,BIOMETRIC,,MISSING,WS-12518,DEV42685,SID510875,True,,,,INDIA
IAM00007327,,EMP11001,aarush.prashad25,Procurement,MFA_FAILURE,MFA,10.21.155,MALFORMED,VDR-11001,DEV81188,,True,UNKNOWN_USER,,,UNKNOWN
IAM00001465,2026-09-09 00:00:00,EMP12113,akshay_dugal56,Finance,LOGIN_SUCCESS,MFA,999.999.999.999,MALFORMED,VDR-12113,DEV98652,SID871724,True,,97.0,,DELHI
IAM00000555,2026-08-10 18:42:44,EMP11013,brijesh.ganesh17,Customer Support,LOGIN_SUCCESS,PASSWORD,10.6.177,MALFORMED,VDR-11013,DEV19012,SID599973,True,,79.0,,MAHARASHTRA
IAM00014472,2026-08-28 11:45:26,EMP12000,indali.korpal18,Legal,MFA_FAILURE,PASSWORD,,MISSING,LPT-12000,DEV88159,SID687609,True,WRONG_PASSWORD,33.0,,INDIA
IAM00014043,2026-08-02 00:00:00,EMP10101,karan.gill35,Legal,MFA_ENROLLMENT,PASSWORD,172.16.196.,MALFORMED,LPT-10101,DEV69871,,True,,,,
IAM00001333,2026-09-01 07:21:00,EMP11662,aishani.dugal36,Sales,LOGIN_SUCCESS,MFA,172.16.102.135,VALID_PRIVATE,LPT-11662,DEV68314,SID555199,True,,26.0,,REMOTE
IAM00014304,2026-09-03 17:27:18,EMP11583,hemang.bansal35,Human Resources,LOGIN_SUCCESS,MFA,172.16.49.247.0,MALFORMED,VDR-11583,DEV84136,SID616617,False,,,LOW,REMOTE
IAM00013018,2026-08-31 06:25:14,EMP11523,urvi.d’alia26,Sales,LOGIN_SUCCESS,MFA,10.177.53,MALFORMED,WS-11523,DEV13103,SID261816,True,,67.0,,DELHI
IAM00016530,2026-08-27 18:51:16,EMP10044,gopal.lala36,People,LOGIN_FAILURE,MFA,172.16.142.195,VALID_PRIVATE,VDR-10044,DEV76768,,False,WRONG_PASSWORD,35.0,,
IAM00005406,2026-09-06 01:04:14,EMP11629,max.subramanian13,R&D,LOGIN_SUCCESS,BIOMETRIC,208.107.155.75.0,MALFORMED,VDR-11629,DEV51983,SID875943,True,,63.0,,INDIA
IAM00006614,,EMP11200,xiti.sem41,Operations,LOGIN_SUCCESS,BIOMETRIC,149.49.150.108.0,MALFORMED,LPT-11200,DEV72419,SID362812,True,,26.0,,INDIA
IAM00007138,,EMP10994,gaurav.konda64,R&D,MFA_FAILURE,MFA,10.70.30,MALFORMED,WS-10994,DEV93637,,False,BAD_TOKEN,42.0,,
IAM00002903,2026-08-19 11:03:00,EMP12785,yauvani.bal64,R&D,LOGIN_FAILURE,CERTIFICATE,172.16.227.60,VALID_PRIVATE,VDR-12785,DEV32224,,False,EXPIRED_PASSWORD,49.0,,DELHI
IAM00012258,2026-08-03 09:48:33,EMP11294,forum.gala78,Human Resources,LOGIN_SUCCESS,OTP,,MISSING,LPT-11294,DEV36777,,True,,,MEDIUM,DELHI
IAM00006862,2026-08-27 10:34:29,EMP12100,abdul.narain72,R&D,LOGIN_SUCCESS,MFA,10.180.141,MALFORMED,LPT-12100,DEV88520,SID146017,True,,95.0,,PUNJAB
IAM00003308,2026-08-12 12:20:27,EMP10014,ridhi.saini2,Human Resources,LOGIN_SUCCESS,PASSWORD,10.185.226,MALFORMED,WS-10014,DEV94012,SID482449,True,,97.0,,INDIA
IAM00009577,,EMP11360,osha.dutta17,Customer Support,LOGIN_SUCCESS,OTP,192.168.208.102,VALID_PRIVATE,WS-11360,DEV56447,SID417945,True,,,,INDIA
IAM00015796,,EMP11411,zaid.raval52,Brand,LOGIN_SUCCESS,OTP,192.168.181.176,VALID_PRIVATE,VDR-11411,DEV96424,SID251508,True,,30.0,,REMOTE
IAM00016154,,EMP10686,rajeshri.shah80,Sales,LOGIN_SUCCESS,PASSWORD,10.61.253.,MALFORMED,WS-10686,DEV60307,,True,,38.0,,MAHARASHTRA
IAM00013040,,EMP12707,indira.pant51,Brand,LOGIN_SUCCESS,OTP,172.16.178.170,VALID_PRIVATE,VDR-12707,DEV56397,SID996898,True,,78.0,,MAHARASHTRA
IAM00000443,2026-09-08 19:51:11,EMP10968,raksha.johal11,Supply Chain,LOGIN_FAILURE,MFA,UNKNOWN,UNKNOWN,LPT-10968,DEV65550,SID440638,True,,53.0,,DELHI
IAM00000169,2026-08-20 08:32:39,EMP12413,lopa.dhawan30,Marketing,LOGIN_SUCCESS,BIOMETRIC,69.85.253.37,VALID_PUBLIC,WS-12413,DEV72149,SID435804,True,,26.0,,DELHI
IAM00009782,2026-08-30 02:50:29,EMP12614,anusha.bhargava60,Customer Support,LOGIN_SUCCESS,BIOMETRIC,162.36.155.187,VALID_PUBLIC,WS-12614,DEV11235,SID163800,True,,78.0,,INDIA
IAM00008759,,EMP12656,amaira.nath55,Procurement,LOGIN_FAILURE,PASSWORD,10.149.15,MALFORMED,VDR-12656,DEV33484,,False,TIMEOUT,12.0,,DELHI
IAM00009527,2026-08-25 00:00:00,EMP11458,agastya.wali58,Customer Support,LOGIN_SUCCESS,BIOMETRIC,10-204.242,MALFORMED,WS-11458,DEV53917,,True,,45.0,,PUNJAB
IAM00018696,2026-08-25 00:00:00,EMP11993,yashodhara.baria35,IT,LOGIN_SUCCESS,CERTIFICATE,172.16.9.120.0,MALFORMED,LPT-11993,DEV72707,SID519281,False,,,,
IAM00006377,2026-08-26 03:46:26,EMP11447,ranbir.shanker19,Sales,LOGIN_SUCCESS,MFA,172.16.105.96,VALID_PRIVATE,WS-11447,DEV20534,SID228686,True,,82.0,,UNKNOWN
IAM00007657,,EMP10725,tanveer_bhavsar20,IT,LOGIN_SUCCESS,BIOMETRIC,17.237.52.214,VALID_PUBLIC,WS-10725,DEV44922,,True,,,HIGH,INDIA
IAM00017023,2026-08-24 19:43:55,EMP12471,azad.bal82,Marketing,LOGIN_FAILURE,CERTIFICATE,999.999.999.999,MALFORMED,LPT-12471,DEV43897,,False,EXPIRED_PASSWORD,,,REMOTE
IAM00000995,2026-08-05 08:24:00,EMP12981,ekaraj.biswas85,Brand,LOGIN_SUCCESS,CERTIFICATE,999.999.999.999,MALFORMED,WS-12981,DEV75563,SID298184,False,,1.0,,DELHI
IAM00006342,2026-08-03 23:38:39,EMP11085,finn.kurian25,Customer Support,LOGIN_SUCCESS,PASSWORD,10-38.205,MALFORMED,LPT-11085,DEV52391,SID701770,True,,40.0,,INDIA
IAM00003128,2026-08-19 00:08:05,EMP10417,falguni_borde91,Sales,LOGIN_SUCCESS,OTP,UNKNOWN,UNKNOWN,WS-10417,DEV76207,SID631776,True,,,,MAHARASHTRA
IAM00014991,2026-08-04 11:23:20,EMP12218,lakshmi.nigam78,Finance,LOGIN_SUCCESS,CERTIFICATE,37.191.193.188,VALID_PUBLIC,VDR-12218,DEV98208,,True,,5.0,,
IAM00005247,2026-08-07 02:44:00,EMP10392,gaurav.dey45,Customer Support,LOGIN_SUCCESS,OTP,10.1.83,MALFORMED,WS-10392,DEV85766,SID496691,False,,,,INDIA
IAM00010223,2026-08-29 14:21:26,EMP11322,agastya_subramanian49,IT,LOGIN_FAILURE,PASSWORD,10.28.236,MALFORMED,LPT-11322,DEV60741,,False,WRONG_PASSWORD,,,INDIA
IAM00019789,2026-08-07 10:15:21,EMP10554,shaurya.talwar44,Operations,LOGIN_FAILURE,PASSWORD,UNKNOWN,UNKNOWN,WS-10554,DEV37594,,False,MFA_FAILED,16.0,,INDIA
IAM00012595,2026-08-25 15:43:49,EMP12344,keya_khatri85,People,LOGIN_SUCCESS,OTP,43.6.148.80,VALID_PUBLIC,WS-12344,DEV45083,SID320961,True,,12.0,,
IAM00009255,2026-08-24 03:56:12,EMP11286,quincy.saran73,Innovation,LOGIN_FAILURE,BIOMETRIC,,MISSING,WS-11286,DEV67264,,True,BAD_TOKEN,73.0,,DELHI
IAM00009040,2026-08-30 12:46:44,EMP11986,yahvi_bhat30,Customer Support,LOGIN_SUCCESS,CERTIFICATE,UNKNOWN,UNKNOWN,WS-11986,DEV97837,SID243253,True,,,HIGH,PUNJAB
IAM00008457,2026-09-07 00:00:00,EMP10910,arya.srivastava79,Procurement,LOGIN_SUCCESS,PASSWORD,10.29.217,MALFORMED,VDR-10910,DEV15501,SID663667,True,,11.0,,MAHARASHTRA
IAM00016007,2026-08-08 12:05:36,EMP11284,charvi.dyal13,Brand,LOGIN_SUCCESS,CERTIFICATE,192.168.68.61,VALID_PRIVATE,WS-11284,DEV32715,SID589958,True,,,,PUNJAB
IAM00009545,2026-09-04 06:29:00,EMP11232,gaurangi.mistry16,Sales,LOGIN_FAILURE,CERTIFICATE,57-162.236.36,MALFORMED,VDR-11232,DEV13019,,False,MFA_FAILED,84.0,,INDIA
IAM00015678,2026-09-02 18:50:38,EMP12281,omkaar.mital79,Marketing,LOGIN_SUCCESS,OTP,10.179.161,MALFORMED,VDR-12281,DEV39968,SID463938,True,,34.0,,REMOTE
IAM00011985,2026-09-01 00:00:00,EMP11607,shivansh.chaudhry63,Legal,LOGIN_SUCCESS,PASSWORD,10.125.229.,MALFORMED,LPT-11607,DEV96743,SID491816,False,,8.0,,INDIA
IAM00007368,2026-09-02 09:03:18,EMP10930,janani.dasgupta63,Legal,LOGIN_SUCCESS,PASSWORD,,MISSING,VDR-10930,DEV26662,SID654869,True,,,,UNKNOWN
IAM00005942,2026-08-04 18:14:50,EMP10979,alka.sastry70,Finance,MFA_FAILURE,BIOMETRIC,172.16.207.146,VALID_PRIVATE,WS-10979,DEV89079,SID299246,False,MFA_FAILED,82.0,,INDIA
IAM00010683,2026-08-20 13:43:25,EMP11880,yashvi.din95,Marketing,LOGIN_SUCCESS,MFA,,MISSING,LPT-11880,DEV47375,SID189935,True,,76.0,,PUNJAB
IAM00012863,2026-08-17 04:04:52,EMP11298,harrison.varughese13,Procurement,LOGIN_SUCCESS,BIOMETRIC,66.5.255.115,VALID_PUBLIC,VDR-11298,DEV46068,SID642432,True,,86.0,,DELHI
IAM00015704,2026-08-05 05:45:00,EMP11296,upma.warrior70,Marketing,LOGIN_FAILURE,OTP,172.16.203.159,VALID_PRIVATE,WS-11296,DEV96266,,True,,65.0,,INDIA
IAM00005788,2026-08-02 11:38:50,EMP12523,lohit.bhasin66,Human Resources,LOGIN_FAILURE,OTP,190.150.234.220,VALID_PUBLIC,WS-12523,DEV98661,,False,MFA_FAILED,,,UNKNOWN
IAM00009278,2026-08-25 22:21:12,EMP12170,rachana.chana38,Finance,LOGIN_SUCCESS,MFA,172.16.160.33,VALID_PRIVATE,WS-12170,DEV96067,SID564262,True,,15.0,,
IAM00017942,2026-08-10 09:43:24,EMP11925,triya.narasimhan75,Human Resources,LOGIN_SUCCESS,CERTIFICATE,172.16.187.12,VALID_PRIVATE,LPT-11925,DEV79932,SID182032,True,,,,
IAM00000513,2026-08-03 16:52:10,EMP11109,ekapad.murthy37,Customer Support,LOGIN_SUCCESS,BIOMETRIC,10.116.80,MALFORMED,LPT-11109,DEV16286,SID509095,True,,52.0,,DELHI
IAM00017680,2026-08-09 04:37:00,EMP10151,anmol.shroff99,Finance,LOGIN_SUCCESS,CERTIFICATE,192.168.139.133,VALID_PRIVATE,WS-10151,DEV25726,SID431244,True,,27.0,,UNKNOWN
IAM00014060,2026-08-14 22:50:57,EMP10794,zashil.mistry18,Operations,LOGIN_FAILURE,MFA,172.16.71.225,VALID_PRIVATE,WS-10794,DEV57338,SID750078,True,MFA_FAILED,68.0,,INDIA
IAM00005152,2026-08-19 23:06:52,EMP12579,balveer.nair93,IT,LOGIN_SUCCESS,SSO,10.222.175,MALFORMED,VDR-12579,DEV22006,,True,,70.0,,INDIA
IAM00008982,2026-08-10 09:05:35,EMP11168,daksh.maharaj17,Finance,LOGIN_FAILURE,MFA,999.999.999.999,MALFORMED,WS-11168,DEV74776,,False,TIMEOUT,27.0,,DELHI
IAM00001993,2026-08-23 07:47:36,EMP12248,darsh.choudhry88,Finance,LOGIN_SUCCESS,CERTIFICATE,192.168.54.86,VALID_PRIVATE,VDR-12248,DEV27725,SID670442,False,,63.0,,INDIA
IAM00018976,2026-08-13 02:53:00,EMP12117,timothy.yadav52,Legal,LOGIN_FAILURE,SSO,192.168.79.,MALFORMED,WS-12117,DEV53297,,False,,81.0,,
IAM00004180,2026-08-27 00:00:00,EMP11055,urmi_sunder11,Customer Support,LOGIN_SUCCESS,SSO,172.16.68.53,VALID_PRIVATE,LPT-11055,DEV65950,SID213672,True,,93.0,,INDIA
IAM00004653,2026-09-09 22:33:42,EMP10930,janani.dasgupta63,Compliance,LOGIN_FAILURE,OTP,77-199.44.250,MALFORMED,VDR-10930,DEV26662,SID369229,False,WRONG_PASSWORD,65.0,,DELHI
IAM00014019,2026-08-11 21:24:54,EMP11383,nilima.goda53,IT,ACCOUNT_UNLOCK,MFA,10.183.217,MALFORMED,WS-11383,DEV44289,,True,,,,REMOTE
IAM00015055,2026-09-01 00:00:00,EMP11495,darpan.morar14,Finance,LOGIN_SUCCESS,OTP,999.999.999.999,MALFORMED,VDR-11495,DEV24651,SID482286,True,,18.0,,MAHARASHTRA
IAM00004465,2026-08-28 16:55:42,EMP10322,bakhshi_dora47,Customer Support,LOGIN_SUCCESS,OTP,192.168.21.233,VALID_PRIVATE,VDR-10322,DEV67850,SID731710,True,,67.0,,REMOTE
IAM00000058,2026-08-21 07:12:39,EMP10775,vamakshi.chacko24,Finance,LOGIN_FAILURE,BIOMETRIC,,MISSING,LPT-10775,DEV25324,,False,UNKNOWN_USER,,,PUNJAB
IAM00008216,2026-08-15 10:30:21,EMP10612,omya.ram43,Operations,LOGIN_FAILURE,BIOMETRIC,153.166.244.68,VALID_PUBLIC,LPT-10612,DEV39716,SID325968,False,INVALID_CREDENTIALS,23.0,,DELHI
IAM00012725,2026-09-08 00:00:00,EMP12636,chandani.pant6,Procurement,LOGIN_FAILURE,MFA,192.168.186.234,VALID_PRIVATE,LPT-12636,DEV60246,,False,MFA_FAILED,8.0,,
IAM00006527,,EMP11426,qasim.gade91,IT,LOGIN_SUCCESS,MFA,192.168.89.172,VALID_PRIVATE,VDR-11426,DEV46369,,True,,20.0,,INDIA
IAM00014356,2026-08-07 18:25:37,EMP11880,yashvi.din95,Marketing,LOGIN_FAILURE,SSO,10.154.226,MALFORMED,LPT-11880,DEV47375,,False,MFA_FAILED,25.0,,REMOTE
IAM00016362,,EMP12753,tejas.swamy73,Finance,LOGIN_FAILURE,BIOMETRIC,192.168.32.113,VALID_PRIVATE,WS-12753,DEV21641,SID826977,False,OTP_EXPIRED,91.0,,INDIA
IAM00010700,2026-09-09 00:00:00,EMP11337,siddharth.brahmbhatt93,Procurement,LOGIN_FAILURE,MFA,10.40.88,MALFORMED,LPT-11337,DEV59976,,True,UNKNOWN_USER,91.0,,PUNJAB
IAM00009075,2026-08-31 02:58:00,EMP11073,rachit.shanker56,IT,LOGIN_SUCCESS,OTP,192.168.7.246,VALID_PRIVATE,WS-11073,DEV46747,SID969623,True,,,,DELHI
IAM00018960,,EMP10248,yachana.sharaf71,Customer Support,LOGIN_FAILURE,OTP,103.96.53.,MALFORMED,VDR-10248,DEV29641,,False,ACCOUNT_LOCKED,79.0,,DELHI
IAM00010029,2026-08-12 00:00:00,EMP10298,aradhana.yogi41,Marketing,LOGIN_SUCCESS,BIOMETRIC,172.16.89.5,VALID_PRIVATE,LPT-10298,DEV52714,SID742097,True,,13.0,,INDIA
IAM00017965,2026-08-02 02:03:57,EMP10518,liam.ahluwalia43,People,SESSION_TERMINATED,MFA,172.16.242.225,VALID_PRIVATE,WS-10518,DEV72786,,False,,36.0,,INDIA
IAM00007075,2026-09-08 18:52:10,EMP12546,reva.nayak73,IT,LOGIN_SUCCESS,BIOMETRIC,192.168.122.144.0,MALFORMED,WS-12546,DEV38336,SID808470,True,,91.0,,INDIA
IAM00015106,2026-08-03 12:00:05,EMP11941,yatan.chander61,IT,ACCOUNT_UNLOCK,BIOMETRIC,192-168.17.230,MALFORMED,LPT-11941,DEV63763,,False,,79.0,,
IAM00001380,2026-09-04 07:13:59,EMP11446,mekhala.varughese7,Human Resources,LOGIN_SUCCESS,BIOMETRIC,,MISSING,LPT-11446,DEV55364,,True,,20.0,,UNKNOWN
IAM00011638,2026-08-18 08:13:13,EMP11328,krish.gill29,Innovation,LOGIN_SUCCESS,BIOMETRIC,,MISSING,VDR-11328,DEV48362,SID949102,True,,8.0,,DELHI
IAM00016783,2026-09-08 00:06:51,EMP11620,ira_choudhury44,R&D,MFA_ENROLLMENT,PASSWORD,10.247.168,MALFORMED,WS-11620,DEV68711,,False,,60.0,,UNKNOWN
IAM00011500,2026-08-11 07:37:09,EMP10937,ridhi.kumer20,Operations,LOGIN_SUCCESS,OTP,159.227.169.,MALFORMED,VDR-10937,DEV97097,SID135476,True,,62.0,,INDIA
IAM00015473,2026-08-11 00:00:00,EMP10915,daksh.chaudhry59,Customer Support,LOGIN_SUCCESS,OTP,27.236.93.143,VALID_PUBLIC,WS-10915,DEV29082,SID857998,True,,62.0,,MAHARASHTRA
IAM00016790,2026-08-11 12:30:40,EMP12325,laban.sankar26,Human Resources,LOGIN_SUCCESS,BIOMETRIC,172.16.45.124,VALID_PRIVATE,VDR-12325,DEV55332,,True,,65.0,,PUNJAB
IAM00018347,2026-08-25 10:09:00,EMP11151,aadhya.saini38,Operations,LOGIN_FAILURE,PASSWORD,192.168.192.234.0,MALFORMED,LPT-11151,DEV56593,,False,,37.0,,PUNJAB
IAM00019900,2026-08-16 11:45:00,EMP12390,hemani.mohanty26,Marketing,LOGIN_SUCCESS,OTP,172.16.188.225,VALID_PRIVATE,WS-12390,DEV18876,SID836342,False,,82.0,,INDIA
IAM00002178,2026-08-31 00:00:00,EMP10052,anirudh.ramanathan31,Marketing,MFA_ENROLLMENT,CERTIFICATE,999.999.999.999,MALFORMED,LPT-10052,DEV29313,,True,,86.0,,MAHARASHTRA
IAM00006079,2026-08-02 00:17:56,EMP12967,zilmil.sankaran33,Customer Support,LOGIN_FAILURE,SSO,192.168.124.235,VALID_PRIVATE,LPT-12967,DEV85481,,True,ACCOUNT_LOCKED,62.0,,INDIA
IAM00005920,2026-08-14 09:40:33,EMP10280,naksh.wali11,IT,MFA_FAILURE,PASSWORD,12.147.133.114,VALID_PUBLIC,WS-10280,DEV59436,SID733028,False,,,HIGH,
IAM00013431,2026-08-17 00:00:00,EMP10044,gopal.lala36,Human Resources,LOGIN_FAILURE,SSO,UNKNOWN,UNKNOWN,VDR-10044,DEV76768,,True,BAD_TOKEN,52.0,,
IAM00011317,2026-08-23 22:15:49,EMP12699,edhitha.balasubramanian33,Finance,PRIVILEGE_ESCALATION_REQUEST,BIOMETRIC,192.168.201.195,VALID_PRIVATE,LPT-12699,DEV31302,,True,,,,INDIA
IAM00019338,2026-08-30 21:39:59,EMP12387,advik_sura55,Legal,LOGIN_FAILURE,PASSWORD,,MISSING,WS-12387,DEV54141,,False,WRONG_PASSWORD,32.0,,UNKNOWN
IAM00018151,2026-08-14 14:15:00,EMP10746,oviya.acharya25,Human Resources,PASSWORD_RESET,MFA,156.159.241.128,VALID_PUBLIC,WS-10746,DEV75210,,True,,,,PUNJAB
IAM00016094,2026-08-06 13:18:54,EMP10747,yashica.patla7,Operations,LOGIN_FAILURE,OTP,,MISSING,WS-10747,DEV42949,SID334141,True,,0.0,,PUNJAB
IAM00019910,2026-08-08 00:24:18,EMP10405,nidhi.sankar58,Finance,LOGIN_SUCCESS,BIOMETRIC,122-161.216.71,MALFORMED,LPT-10405,DEV26539,SID521133,True,,9.0,,PUNJAB
IAM00002462,2026-08-20 09:54:00,EMP12169,banjeet.bains78,Operations,LOGIN_SUCCESS,MFA,10.185.149,MALFORMED,LPT-12169,DEV98508,,True,,38.0,,
IAM00002709,2026-09-09 10:00:32,EMP10772,gagan.bhandari75,Operations,MFA_FAILURE,SSO,172.180.210.11,VALID_PUBLIC,VDR-10772,DEV97274,SID742605,False,TIMEOUT,,,PUNJAB
IAM00015967,2026-08-28 19:35:13,EMP12083,mohini.minhas94,Procurement,LOGIN_FAILURE,CERTIFICATE,172.16.170.207,VALID_PRIVATE,LPT-12083,DEV94267,SID343739,False,BAD_TOKEN,78.0,,PUNJAB
IAM00001353,2026-09-07 17:21:42,EMP10746,oviya.acharya25,Human Resources,LOGIN_FAILURE,OTP,UNKNOWN,UNKNOWN,WS-10746,DEV75210,,True,,63.0,,PUNJAB
IAM00004290,2026-09-01 00:00:00,EMP12479,abdul_nair65,Operations,LOGIN_FAILURE,BIOMETRIC,192.168.64.,MALFORMED,VDR-12479,DEV21014,SID-100498,False,BAD_TOKEN,,,PUNJAB
IAM00002612,2026-08-28 14:39:31,EMP12800,pooja.sani57,Customer Support,LOGIN_FAILURE,BIOMETRIC,212.203.164.39,VALID_PUBLIC,LPT-12800,DEV61346,SID922178,False,OTP_EXPIRED,27.0,,
IAM00013445,2026-08-25 00:00:00,EMP11926,chatresh.varty75,Finance,LOGIN_FAILURE,BIOMETRIC,UNKNOWN,UNKNOWN,LPT-11926,DEV80651,,False,,81.0,,INDIA
IAM00017462,2026-09-08 21:21:37,EMP11958,vanya.parekh93,Human Resources,LOGIN_FAILURE,SSO,172.16.146.169,VALID_PRIVATE,VDR-11958,DEV76176,SID797595,False,INVALID_CREDENTIALS,6.0,,
IAM00013860,2026-09-04 06:28:47,EMP10644,janani.rajagopalan6,Customer Support,LOGIN_SUCCESS,MFA,,MISSING,VDR-10644,DEV16461,SID965371,True,,61.0,,INDIA
IAM00014186,2026-08-31 12:30:44,EMP10152,finn.vig49,Customer Support,LOGIN_FAILURE,OTP,,MISSING,VDR-10152,DEV97562,,False,,,,INDIA
IAM00015807,2026-08-17 00:00:00,EMP11627,anthony.chadha70,Finance,LOGIN_SUCCESS,CERTIFICATE,10.125.102,MALFORMED,LPT-11627,DEV80030,SID178841,True,,,MEDIUM,MAHARASHTRA
IAM00019105,2026-08-17 06:36:13,EMP10380,thomas.barad31,Brand,ACCOUNT_UNLOCK,PASSWORD,192.168.129.9,VALID_PRIVATE,VDR-10380,DEV17328,,True,,100.0,,INDIA
IAM00012070,2026-09-02 20:48:00,EMP11709,bhavna.patel98,IT,PRIVILEGE_ESCALATION_REQUEST,OTP,172.16.95.157,VALID_PRIVATE,VDR-11709,DEV84518,,True,,8.0,,PUNJAB
IAM00011280,2026-09-06 08:54:27,EMP12504,jatin.das11,Brand,LOGIN_SUCCESS,OTP,10.130.154,MALFORMED,LPT-12504,DEV12970,,True,,33.0,,MAHARASHTRA
IAM00000076,2026-08-09 20:59:00,EMP12618,mohini.kaul61,Finance,LOGIN_FAILURE,PASSWORD,10.64.190,MALFORMED,VDR-12618,DEV88082,SID120863,False,UNKNOWN_USER,25.0,,
IAM00016060,2026-09-08 21:05:56,EMP12461,nachiket.ganguly96,Human Resources,LOGIN_SUCCESS,CERTIFICATE,197-17.214.90,MALFORMED,WS-12461,DEV41006,SID968554,True,,80.0,,UNKNOWN
IAM00003126,2026-08-01 11:14:28,EMP12133,kashvi.badal46,Customer Support,MFA_FAILURE,BIOMETRIC,192.168.125.19,VALID_PRIVATE,LPT-12133,DEV84853,,False,,98.0,,
IAM00014705,2026-08-29 05:02:59,EMP11765,anirudh.shukla15,Customer Support,LOGIN_FAILURE,CERTIFICATE,192.168.107.59,VALID_PRIVATE,VDR-11765,DEV11160,,True,MFA_FAILED,89.0,,INDIA
IAM00002766,,EMP10553,nirja.kar42,Operations,LOGIN_SUCCESS,CERTIFICATE,UNKNOWN,UNKNOWN,WS-10553,DEV34530,SID345132,True,,55.0,,REMOTE
IAM00000786,2026-08-25 09:02:41,EMP10393,aarini.deep10,IT,LOGIN_FAILURE,MFA,999.999.999.999,MALFORMED,WS-10393,DEV44226,,False,INVALID_CREDENTIALS,87.0,,INDIA
IAM00009583,2026-08-30 13:35:09,EMP12567,sara.borah1,IT,LOGIN_SUCCESS,SSO,10-161.25,MALFORMED,VDR-12567,DEV78025,SID522075,False,,,,DELHI
IAM00014863,2026-09-03 00:00:00,EMP11412,praneel.panchal28,Marketing,LOGIN_SUCCESS,SSO,175-42.56.186,MALFORMED,VDR-11412,DEV23411,,True,,14.0,,INDIA
IAM00011324,2026-08-12 00:00:00,EMP10014,ridhi.saini2,Human Resources,LOGIN_SUCCESS,OTP,149.143.130.21,VALID_PUBLIC,WS-10014,DEV94012,SID414289,True,,95.0,,PUNJAB
IAM00005605,2026-08-24 02:48:00,EMP10895,hardik.basu90,Sales,LOGIN_FAILURE,BIOMETRIC,,MISSING,WS-10895,DEV95016,,False,TIMEOUT,,,UNKNOWN
IAM00005404,2026-08-15 18:42:15,EMP11616,arunima.sampath73,Operations,LOGIN_SUCCESS,CERTIFICATE,192.168.254.239,VALID_PRIVATE,LPT-11616,DEV93424,,True,,,,INDIA
IAM00010342,2026-08-07 19:35:56,EMP10887,ekapad.agarwal62,Brand,LOGIN_SUCCESS,OTP,10-231.16,MALFORMED,VDR-10887,DEV49375,SID364252,True,,68.0,,INDIA
IAM00003993,2026-08-15 07:04:29,EMP11369,sachi_mishra30,Brand,LOGIN_FAILURE,CERTIFICATE,10.200.144,MALFORMED,LPT-11369,DEV82373,,False,,,HIGH,INDIA
